well,chem,year,value_ugL,detect
10205,Chloroform / THMs,2000,10.0,nondetect
10205,Ethylbenzene,2000,10.0,nondetect
10205,Ethylbenzene,2001,10.0,nondetect
10205,Ethylbenzene,2009,10.0,nondetect
10205,Tetrachloroethene (PCE),2000,10.0,nondetect
10205,Tetrachloroethene (PCE),2001,10.0,nondetect
10205,Tetrachloroethene (PCE),2006,10.0,nondetect
10205,Tetrachloroethene (PCE),2009,10.0,nondetect
10205,Toluene,2000,10.0,nondetect
10205,Toluene,2001,10.0,nondetect
10205,Toluene,2005,10.0,nondetect
10205,Toluene,2006,10.0,nondetect
10205,Toluene,2009,10.0,nondetect
10205,Trichloroethene (TCE),2000,10.0,nondetect
10205,Trichloroethene (TCE),2001,10.0,nondetect
10205,Trichloroethene (TCE),2006,10.0,nondetect
10205,Trichloroethene (TCE),2009,10.0,nondetect
10205,Vinyl chloride,2000,10.0,nondetect
10205,Vinyl chloride,2001,10.0,nondetect
10205,Vinyl chloride,2009,10.0,nondetect
10205,Xylene,2000,10.0,nondetect
10205,Xylene,2009,10.0,nondetect
10210A,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
10210A,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
10210A,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
10210A,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
10210A,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
10210A,"1,2-Dichlorobenzene",2001,10.0,nondetect
10210A,"1,2-Dichlorobenzene",2005,9.4,nondetect
10210A,"1,2-Dichlorobenzene",2006,10.0,nondetect
10210A,"1,4-Dichlorobenzene",2001,10.0,nondetect
10210A,"1,4-Dichlorobenzene",2005,9.4,nondetect
10210A,"1,4-Dichlorobenzene",2006,10.0,nondetect
10210A,Benzene,2001,10.0,nondetect
10210A,Benzene,2006,10.0,nondetect
10210A,Benzene,2009,10.0,nondetect
10210A,Chlorobenzene,2001,10.0,nondetect
10210A,Chlorobenzene,2005,10.0,nondetect
10210A,Chlorobenzene,2006,10.0,nondetect
10210A,Chlorobenzene,2009,10.0,nondetect
10210A,Ethylbenzene,2001,10.0,nondetect
10210A,Ethylbenzene,2009,10.0,nondetect
10210A,Tetrachloroethene (PCE),2001,10.0,nondetect
10210A,Tetrachloroethene (PCE),2006,10.0,nondetect
10210A,Tetrachloroethene (PCE),2009,10.0,nondetect
10210A,Toluene,2001,10.0,nondetect
10210A,Toluene,2005,2.3,detect
10210A,Toluene,2006,10.0,nondetect
10210A,Toluene,2009,10.0,nondetect
10210A,Trichloroethene (TCE),2001,10.0,nondetect
10210A,Trichloroethene (TCE),2006,10.0,nondetect
10210A,Trichloroethene (TCE),2009,10.0,nondetect
10210A,Vinyl chloride,2001,10.0,nondetect
10210A,Vinyl chloride,2009,10.0,nondetect
10210A,Xylene,2009,10.0,nondetect
10210B,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
10210B,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
10210B,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
10210B,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
10210B,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
10210B,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
10210B,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
10210B,"1,2-Dichlorobenzene",2000,10.0,nondetect
10210B,"1,2-Dichlorobenzene",2001,10.0,nondetect
10210B,"1,2-Dichlorobenzene",2005,9.4,nondetect
10210B,"1,2-Dichlorobenzene",2006,10.0,nondetect
10210B,"1,4-Dichlorobenzene",2000,10.0,nondetect
10210B,"1,4-Dichlorobenzene",2001,10.0,nondetect
10210B,"1,4-Dichlorobenzene",2005,9.4,nondetect
10210B,"1,4-Dichlorobenzene",2006,10.0,nondetect
10210B,Benzene,2000,10.0,nondetect
10210B,Benzene,2001,10.0,nondetect
10210B,Benzene,2006,10.0,nondetect
10210B,Benzene,2009,10.0,nondetect
10210B,Chlorobenzene,2000,10.0,nondetect
10210B,Chlorobenzene,2001,10.0,nondetect
10210B,Chlorobenzene,2005,10.0,nondetect
10210B,Chlorobenzene,2006,10.0,nondetect
10210B,Chlorobenzene,2009,10.0,nondetect
10210B,Chloroform / THMs,2000,10.0,nondetect
10210B,Ethylbenzene,2000,10.0,nondetect
10210B,Ethylbenzene,2001,10.0,nondetect
10210B,Ethylbenzene,2009,10.0,nondetect
10210B,Tetrachloroethene (PCE),2000,10.0,nondetect
10210B,Tetrachloroethene (PCE),2001,10.0,nondetect
10210B,Tetrachloroethene (PCE),2006,10.0,nondetect
10210B,Tetrachloroethene (PCE),2009,10.0,nondetect
10210B,Toluene,2000,1.0,detect
10210B,Toluene,2001,10.0,nondetect
10210B,Toluene,2005,1.1,detect
10210B,Toluene,2006,10.0,nondetect
10210B,Toluene,2009,10.0,nondetect
10210B,Trichloroethene (TCE),2000,10.0,nondetect
10210B,Trichloroethene (TCE),2001,10.0,nondetect
10210B,Trichloroethene (TCE),2006,10.0,nondetect
10210B,Trichloroethene (TCE),2009,10.0,nondetect
10210B,Vinyl chloride,2000,10.0,nondetect
10210B,Vinyl chloride,2001,10.0,nondetect
10210B,Vinyl chloride,2009,10.0,nondetect
10210B,Xylene,2000,10.0,nondetect
10210B,Xylene,2009,10.0,nondetect
10210C,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
10210C,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
10210C,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
10210C,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
10210C,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
10210C,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
10210C,"1,2,4-Trichlorobenzene",2006,6.0,detect
10210C,"1,2-Dichlorobenzene",2000,10.0,nondetect
10210C,"1,2-Dichlorobenzene",2001,10.0,nondetect
10210C,"1,2-Dichlorobenzene",2005,9.4,nondetect
10210C,"1,2-Dichlorobenzene",2006,10.0,nondetect
10210C,"1,4-Dichlorobenzene",2000,10.0,nondetect
10210C,"1,4-Dichlorobenzene",2001,10.0,nondetect
10210C,"1,4-Dichlorobenzene",2005,9.4,nondetect
10210C,"1,4-Dichlorobenzene",2006,10.0,nondetect
10210C,Benzene,2000,10.0,nondetect
10210C,Benzene,2001,10.0,nondetect
10210C,Benzene,2006,10.0,nondetect
10210C,Benzene,2009,10.0,nondetect
10210C,Chlorobenzene,2000,10.0,nondetect
10210C,Chlorobenzene,2001,10.0,nondetect
10210C,Chlorobenzene,2005,10.0,nondetect
10210C,Chlorobenzene,2006,2.0,detect
10210C,Chlorobenzene,2009,10.0,nondetect
10210C,Chloroform / THMs,2000,10.0,nondetect
10210C,Ethylbenzene,2000,10.0,nondetect
10210C,Ethylbenzene,2001,10.0,nondetect
10210C,Ethylbenzene,2009,10.0,nondetect
10210C,Tetrachloroethene (PCE),2000,10.0,nondetect
10210C,Tetrachloroethene (PCE),2001,10.0,nondetect
10210C,Tetrachloroethene (PCE),2006,6.0,detect
10210C,Tetrachloroethene (PCE),2009,10.0,nondetect
10210C,Toluene,2000,10.0,nondetect
10210C,Toluene,2001,10.0,nondetect
10210C,Toluene,2005,10.0,nondetect
10210C,Toluene,2006,10.0,nondetect
10210C,Toluene,2009,10.0,nondetect
10210C,Trichloroethene (TCE),2000,10.0,nondetect
10210C,Trichloroethene (TCE),2001,10.0,nondetect
10210C,Trichloroethene (TCE),2006,10.0,nondetect
10210C,Trichloroethene (TCE),2009,10.0,nondetect
10210C,Vinyl chloride,2000,10.0,nondetect
10210C,Vinyl chloride,2001,10.0,nondetect
10210C,Vinyl chloride,2009,10.0,nondetect
10210C,Xylene,2000,10.0,nondetect
10210C,Xylene,2009,10.0,nondetect
10215,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
10215,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
10215,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
10215,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
10215,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
10215,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
10215,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
10215,"1,2-Dichlorobenzene",2000,10.0,nondetect
10215,"1,2-Dichlorobenzene",2001,10.0,nondetect
10215,"1,2-Dichlorobenzene",2005,9.4,nondetect
10215,"1,2-Dichlorobenzene",2006,10.0,nondetect
10215,"1,4-Dichlorobenzene",2000,10.0,nondetect
10215,"1,4-Dichlorobenzene",2001,10.0,nondetect
10215,"1,4-Dichlorobenzene",2005,9.4,nondetect
10215,"1,4-Dichlorobenzene",2006,10.0,nondetect
10215,Benzene,2000,10.0,nondetect
10215,Benzene,2001,10.0,nondetect
10215,Benzene,2006,10.0,nondetect
10215,Benzene,2009,10.0,nondetect
10215,Chlorobenzene,2000,10.0,nondetect
10215,Chlorobenzene,2001,10.0,nondetect
10215,Chlorobenzene,2005,10.0,nondetect
10215,Chlorobenzene,2006,10.0,nondetect
10215,Chlorobenzene,2009,10.0,nondetect
10215,Chloroform / THMs,2000,10.0,nondetect
10215,Ethylbenzene,2000,10.0,nondetect
10215,Ethylbenzene,2001,10.0,nondetect
10215,Ethylbenzene,2009,10.0,nondetect
10215,Tetrachloroethene (PCE),2000,10.0,nondetect
10215,Tetrachloroethene (PCE),2001,10.0,nondetect
10215,Tetrachloroethene (PCE),2006,10.0,nondetect
10215,Tetrachloroethene (PCE),2009,10.0,nondetect
10215,Toluene,2000,1.0,detect
10215,Toluene,2001,10.0,nondetect
10215,Toluene,2005,10.0,nondetect
10215,Toluene,2006,10.0,nondetect
10215,Toluene,2009,10.0,nondetect
10215,Trichloroethene (TCE),2000,10.0,nondetect
10215,Trichloroethene (TCE),2001,10.0,nondetect
10215,Trichloroethene (TCE),2006,10.0,nondetect
10215,Trichloroethene (TCE),2009,10.0,nondetect
10215,Vinyl chloride,2000,10.0,nondetect
10215,Vinyl chloride,2001,10.0,nondetect
10215,Vinyl chloride,2009,10.0,nondetect
10215,Xylene,2000,10.0,nondetect
10215,Xylene,2009,10.0,nondetect
10225A,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
10225A,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
10225A,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
10225A,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
10225A,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
10225A,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
10225A,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
10225A,"1,2-Dichlorobenzene",2000,10.0,nondetect
10225A,"1,2-Dichlorobenzene",2001,10.0,nondetect
10225A,"1,2-Dichlorobenzene",2005,9.4,nondetect
10225A,"1,2-Dichlorobenzene",2006,10.0,nondetect
10225A,"1,4-Dichlorobenzene",2000,10.0,nondetect
10225A,"1,4-Dichlorobenzene",2001,10.0,nondetect
10225A,"1,4-Dichlorobenzene",2005,9.4,nondetect
10225A,"1,4-Dichlorobenzene",2006,10.0,nondetect
10225A,Benzene,2000,10.0,nondetect
10225A,Benzene,2001,10.0,nondetect
10225A,Benzene,2006,10.0,nondetect
10225A,Benzene,2009,10.0,nondetect
10225A,Chlorobenzene,2000,10.0,nondetect
10225A,Chlorobenzene,2001,10.0,nondetect
10225A,Chlorobenzene,2005,10.0,nondetect
10225A,Chlorobenzene,2006,10.0,nondetect
10225A,Chlorobenzene,2009,10.0,nondetect
10225A,Chloroform / THMs,2000,10.0,nondetect
10225A,Ethylbenzene,2000,10.0,nondetect
10225A,Ethylbenzene,2001,10.0,nondetect
10225A,Ethylbenzene,2009,10.0,nondetect
10225A,Tetrachloroethene (PCE),2000,10.0,nondetect
10225A,Tetrachloroethene (PCE),2001,10.0,nondetect
10225A,Tetrachloroethene (PCE),2006,10.0,nondetect
10225A,Tetrachloroethene (PCE),2009,10.0,nondetect
10225A,Toluene,2000,10.0,nondetect
10225A,Toluene,2001,10.0,nondetect
10225A,Toluene,2005,10.0,nondetect
10225A,Toluene,2006,10.0,nondetect
10225A,Toluene,2009,10.0,nondetect
10225A,Trichloroethene (TCE),2000,10.0,nondetect
10225A,Trichloroethene (TCE),2001,10.0,nondetect
10225A,Trichloroethene (TCE),2006,10.0,nondetect
10225A,Trichloroethene (TCE),2009,10.0,nondetect
10225A,Vinyl chloride,2000,10.0,nondetect
10225A,Vinyl chloride,2001,10.0,nondetect
10225A,Vinyl chloride,2009,10.0,nondetect
10225A,Xylene,2000,10.0,nondetect
10225A,Xylene,2009,10.0,nondetect
10225B,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
10225B,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
10225B,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
10225B,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
10225B,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
10225B,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
10225B,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
10225B,"1,2-Dichlorobenzene",2000,10.0,nondetect
10225B,"1,2-Dichlorobenzene",2001,10.0,nondetect
10225B,"1,2-Dichlorobenzene",2005,9.4,nondetect
10225B,"1,2-Dichlorobenzene",2006,10.0,nondetect
10225B,"1,4-Dichlorobenzene",2000,10.0,nondetect
10225B,"1,4-Dichlorobenzene",2001,10.0,nondetect
10225B,"1,4-Dichlorobenzene",2005,9.4,nondetect
10225B,"1,4-Dichlorobenzene",2006,10.0,nondetect
10225B,Benzene,2000,10.0,nondetect
10225B,Benzene,2001,10.0,nondetect
10225B,Benzene,2006,10.0,nondetect
10225B,Benzene,2009,10.0,nondetect
10225B,Chlorobenzene,2000,10.0,nondetect
10225B,Chlorobenzene,2001,10.0,nondetect
10225B,Chlorobenzene,2005,10.0,nondetect
10225B,Chlorobenzene,2006,10.0,nondetect
10225B,Chlorobenzene,2009,10.0,nondetect
10225B,Chloroform / THMs,2000,10.0,nondetect
10225B,Ethylbenzene,2000,10.0,nondetect
10225B,Ethylbenzene,2001,10.0,nondetect
10225B,Ethylbenzene,2009,10.0,nondetect
10225B,Tetrachloroethene (PCE),2000,10.0,nondetect
10225B,Tetrachloroethene (PCE),2001,10.0,nondetect
10225B,Tetrachloroethene (PCE),2006,10.0,nondetect
10225B,Tetrachloroethene (PCE),2009,10.0,nondetect
10225B,Toluene,2000,10.0,nondetect
10225B,Toluene,2001,10.0,nondetect
10225B,Toluene,2005,1.1,detect
10225B,Toluene,2006,10.0,nondetect
10225B,Toluene,2009,2.1,detect
10225B,Trichloroethene (TCE),2000,10.0,nondetect
10225B,Trichloroethene (TCE),2001,10.0,nondetect
10225B,Trichloroethene (TCE),2006,10.0,nondetect
10225B,Trichloroethene (TCE),2009,10.0,nondetect
10225B,Vinyl chloride,2000,10.0,nondetect
10225B,Vinyl chloride,2001,10.0,nondetect
10225B,Vinyl chloride,2009,10.0,nondetect
10225B,Xylene,2000,10.0,nondetect
10225B,Xylene,2009,10.0,nondetect
10225C,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
10225C,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
10225C,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
10225C,"1,2,4-Trichlorobenzene",2000,6.0,detect
10225C,"1,2,4-Trichlorobenzene",2001,3.0,detect
10225C,"1,2,4-Trichlorobenzene",2005,5.1,detect
10225C,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
10225C,"1,2-Dichlorobenzene",2000,10.0,nondetect
10225C,"1,2-Dichlorobenzene",2001,10.0,nondetect
10225C,"1,2-Dichlorobenzene",2005,9.4,nondetect
10225C,"1,2-Dichlorobenzene",2006,10.0,nondetect
10225C,"1,4-Dichlorobenzene",2000,10.0,nondetect
10225C,"1,4-Dichlorobenzene",2001,10.0,nondetect
10225C,"1,4-Dichlorobenzene",2005,9.4,nondetect
10225C,"1,4-Dichlorobenzene",2006,10.0,nondetect
10225C,Benzene,2000,10.0,nondetect
10225C,Benzene,2001,10.0,nondetect
10225C,Benzene,2006,10.0,nondetect
10225C,Benzene,2009,10.0,nondetect
10225C,Chlorobenzene,2000,10.0,nondetect
10225C,Chlorobenzene,2001,10.0,nondetect
10225C,Chlorobenzene,2005,1.0,detect
10225C,Chlorobenzene,2006,2.0,detect
10225C,Chlorobenzene,2009,10.0,nondetect
10225C,Chloroform / THMs,2000,10.0,nondetect
10225C,Ethylbenzene,2000,10.0,nondetect
10225C,Ethylbenzene,2001,10.0,nondetect
10225C,Ethylbenzene,2009,10.0,nondetect
10225C,Tetrachloroethene (PCE),2000,10.0,nondetect
10225C,Tetrachloroethene (PCE),2001,10.0,nondetect
10225C,Tetrachloroethene (PCE),2006,12.0,detect
10225C,Tetrachloroethene (PCE),2009,10.0,nondetect
10225C,Toluene,2000,10.0,nondetect
10225C,Toluene,2001,10.0,nondetect
10225C,Toluene,2005,10.0,nondetect
10225C,Toluene,2006,10.0,nondetect
10225C,Toluene,2009,10.0,nondetect
10225C,Trichloroethene (TCE),2000,7.0,detect
10225C,Trichloroethene (TCE),2001,8.0,detect
10225C,Trichloroethene (TCE),2006,4.0,detect
10225C,Trichloroethene (TCE),2009,6.8,detect
10225C,Vinyl chloride,2000,10.0,nondetect
10225C,Vinyl chloride,2001,10.0,nondetect
10225C,Vinyl chloride,2009,10.0,nondetect
10225C,Xylene,2000,10.0,nondetect
10225C,Xylene,2009,10.0,nondetect
10270,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
10270,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
10270,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
10270,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
10270,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
10270,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
10270,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
10270,"1,2-Dichlorobenzene",2000,10.0,nondetect
10270,"1,2-Dichlorobenzene",2001,10.0,nondetect
10270,"1,2-Dichlorobenzene",2005,9.4,nondetect
10270,"1,2-Dichlorobenzene",2006,10.0,nondetect
10270,"1,4-Dichlorobenzene",2000,10.0,nondetect
10270,"1,4-Dichlorobenzene",2001,10.0,nondetect
10270,"1,4-Dichlorobenzene",2005,9.4,nondetect
10270,"1,4-Dichlorobenzene",2006,10.0,nondetect
10270,Benzene,2000,10.0,nondetect
10270,Benzene,2001,10.0,nondetect
10270,Benzene,2006,10.0,nondetect
10270,Benzene,2009,10.0,nondetect
10270,Chlorobenzene,2000,10.0,nondetect
10270,Chlorobenzene,2001,10.0,nondetect
10270,Chlorobenzene,2005,10.0,nondetect
10270,Chlorobenzene,2006,10.0,nondetect
10270,Chlorobenzene,2009,10.0,nondetect
10270,Chloroform / THMs,2000,10.0,nondetect
10270,Ethylbenzene,2000,10.0,nondetect
10270,Ethylbenzene,2001,10.0,nondetect
10270,Ethylbenzene,2009,10.0,nondetect
10270,Tetrachloroethene (PCE),2000,10.0,nondetect
10270,Tetrachloroethene (PCE),2001,10.0,nondetect
10270,Tetrachloroethene (PCE),2006,10.0,nondetect
10270,Tetrachloroethene (PCE),2009,10.0,nondetect
10270,Toluene,2000,2.0,detect
10270,Toluene,2001,10.0,nondetect
10270,Toluene,2005,10.0,nondetect
10270,Toluene,2006,1.0,detect
10270,Toluene,2009,10.0,nondetect
10270,Trichloroethene (TCE),2000,10.0,nondetect
10270,Trichloroethene (TCE),2001,10.0,nondetect
10270,Trichloroethene (TCE),2006,10.0,nondetect
10270,Trichloroethene (TCE),2009,10.0,nondetect
10270,Vinyl chloride,2000,10.0,nondetect
10270,Vinyl chloride,2001,10.0,nondetect
10270,Vinyl chloride,2009,10.0,nondetect
10270,Xylene,2000,10.0,nondetect
10270,Xylene,2009,10.0,nondetect
10272,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
10272,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
10272,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
10272,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
10272,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
10272,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
10272,"1,2-Dichlorobenzene",2000,10.0,nondetect
10272,"1,2-Dichlorobenzene",2001,10.0,nondetect
10272,"1,2-Dichlorobenzene",2005,9.4,nondetect
10272,"1,4-Dichlorobenzene",2000,10.0,nondetect
10272,"1,4-Dichlorobenzene",2001,10.0,nondetect
10272,"1,4-Dichlorobenzene",2005,9.4,nondetect
10272,Benzene,2000,10.0,nondetect
10272,Benzene,2001,10.0,nondetect
10272,Benzene,2009,10.0,nondetect
10272,Chlorobenzene,2000,10.0,nondetect
10272,Chlorobenzene,2001,10.0,nondetect
10272,Chlorobenzene,2005,10.0,nondetect
10272,Chlorobenzene,2009,10.0,nondetect
10272,Chloroform / THMs,2000,10.0,nondetect
10272,Ethylbenzene,2000,10.0,nondetect
10272,Ethylbenzene,2001,10.0,nondetect
10272,Ethylbenzene,2009,10.0,nondetect
10272,Tetrachloroethene (PCE),2000,10.0,nondetect
10272,Tetrachloroethene (PCE),2001,10.0,nondetect
10272,Tetrachloroethene (PCE),2009,10.0,nondetect
10272,Toluene,2000,10.0,nondetect
10272,Toluene,2001,10.0,nondetect
10272,Toluene,2005,10.0,nondetect
10272,Toluene,2009,10.0,nondetect
10272,Trichloroethene (TCE),2000,10.0,nondetect
10272,Trichloroethene (TCE),2001,10.0,nondetect
10272,Trichloroethene (TCE),2009,10.0,nondetect
10272,Vinyl chloride,2000,10.0,nondetect
10272,Vinyl chloride,2001,10.0,nondetect
10272,Vinyl chloride,2009,10.0,nondetect
10272,Xylene,2000,10.0,nondetect
10272,Xylene,2009,10.0,nondetect
10278,"1,1,2,2-Tetrachloroethane",2000,10.0,nondetect
10278,"1,1,2,2-Tetrachloroethane",2001,10.0,nondetect
10278,"1,1,2,2-Tetrachloroethane",2009,10.0,nondetect
10278,"1,2,4-Trichlorobenzene",2000,10.0,nondetect
10278,"1,2,4-Trichlorobenzene",2001,10.0,nondetect
10278,"1,2,4-Trichlorobenzene",2005,9.4,nondetect
10278,"1,2,4-Trichlorobenzene",2006,10.0,nondetect
10278,"1,2-Dichlorobenzene",2000,10.0,nondetect
10278,"1,2-Dichlorobenzene",2001,10.0,nondetect
10278,"1,2-Dichlorobenzene",2005,9.4,nondetect
10278,"1,2-Dichlorobenzene",2006,10.0,nondetect
10278,"1,4-Dichlorobenzene",2000,10.0,nondetect
10278,"1,4-Dichlorobenzene",2001,10.0,nondetect
10278,"1,4-Dichlorobenzene",2005,9.4,nondetect
10278,"1,4-Dichlorobenzene",2006,10.0,nondetect
10278,Benzene,2000,10.0,nondetect
10278,Benzene,2001,10.0,nondetect
10278,Benzene,2006,10.0,nondetect
10278,Benzene,2009,10.0,nondetect
10278,Chlorobenzene,2000,10.0,nondetect
10278,Chlorobenzene,2001,10.0,nondetect
10278,Chlorobenzene,2005,10.0,nondetect
10278,Chlorobenzene,2006,10.0,nondetect
10278,Chlorobenzene,2009,10.0,nondetect
10278,Chloroform / THMs,2000,10.0,nondetect
