well,chem,year,value_ugL,detect
7132,Trichloroethene (TCE),2014,5.0,nondetect
7132,Vinyl chloride,2010,5.0,nondetect
7132,Vinyl chloride,2011,5.0,nondetect
7132,Vinyl chloride,2012,5.0,nondetect
7132,Vinyl chloride,2013,5.0,nondetect
7132,Vinyl chloride,2014,5.0,nondetect
7132,Xylene,2010,15.0,nondetect
7132,Xylene,2011,15.0,nondetect
7132,Xylene,2012,15.0,nondetect
7132,Xylene,2013,10.0,nondetect
7132,Xylene,2014,10.0,nondetect
7155,Benzene,2011,5.0,nondetect
7155,Benzene,2013,5.0,nondetect
7155,Chlorobenzene,2011,5.0,nondetect
7155,Chlorobenzene,2013,5.0,nondetect
7155,Ethylbenzene,2011,5.0,nondetect
7155,Ethylbenzene,2013,5.0,nondetect
7155,Tetrachloroethene (PCE),2011,5.0,nondetect
7155,Tetrachloroethene (PCE),2013,5.0,nondetect
7155,Toluene,2011,5.0,nondetect
7155,Toluene,2013,5.0,nondetect
7155,Trichloroethene (TCE),2011,5.0,nondetect
7155,Trichloroethene (TCE),2013,5.0,nondetect
7155,Vinyl chloride,2011,5.0,nondetect
7155,Vinyl chloride,2013,5.0,nondetect
7155,Xylene,2011,15.0,nondetect
7155,Xylene,2013,10.0,nondetect
7161,Benzene,2011,5.0,nondetect
7161,Benzene,2013,5.0,nondetect
7161,Chlorobenzene,2011,5.0,nondetect
7161,Chlorobenzene,2013,5.0,nondetect
7161,Ethylbenzene,2011,5.0,nondetect
7161,Ethylbenzene,2013,5.0,nondetect
7161,Tetrachloroethene (PCE),2011,5.0,nondetect
7161,Tetrachloroethene (PCE),2013,5.0,nondetect
7161,Toluene,2011,5.0,nondetect
7161,Toluene,2013,5.0,nondetect
7161,Trichloroethene (TCE),2011,5.0,nondetect
7161,Trichloroethene (TCE),2013,5.0,nondetect
7161,Vinyl chloride,2011,5.0,nondetect
7161,Vinyl chloride,2013,5.0,nondetect
7161,Xylene,2011,15.0,nondetect
7161,Xylene,2013,10.0,nondetect
7205,Benzene,2010,5.0,nondetect
7205,Benzene,2011,5.0,nondetect
7205,Benzene,2012,5.0,nondetect
7205,Benzene,2013,5.0,nondetect
7205,Benzene,2014,5.0,nondetect
7205,Chlorobenzene,2010,5.0,nondetect
7205,Chlorobenzene,2011,5.0,nondetect
7205,Chlorobenzene,2012,5.0,nondetect
7205,Chlorobenzene,2013,5.0,nondetect
7205,Chlorobenzene,2014,5.0,nondetect
7205,Ethylbenzene,2010,5.0,nondetect
7205,Ethylbenzene,2011,5.0,nondetect
7205,Ethylbenzene,2012,5.0,nondetect
7205,Ethylbenzene,2013,5.0,nondetect
7205,Ethylbenzene,2014,5.0,nondetect
7205,Tetrachloroethene (PCE),2010,5.0,nondetect
7205,Tetrachloroethene (PCE),2011,5.0,nondetect
7205,Tetrachloroethene (PCE),2012,5.0,nondetect
7205,Tetrachloroethene (PCE),2013,5.0,nondetect
7205,Tetrachloroethene (PCE),2014,5.0,nondetect
7205,Toluene,2010,5.0,nondetect
7205,Toluene,2011,5.0,nondetect
7205,Toluene,2012,5.0,nondetect
7205,Toluene,2013,5.0,nondetect
7205,Toluene,2014,5.0,nondetect
7205,Trichloroethene (TCE),2010,5.0,nondetect
7205,Trichloroethene (TCE),2011,5.0,nondetect
7205,Trichloroethene (TCE),2012,5.0,nondetect
7205,Trichloroethene (TCE),2013,5.0,nondetect
7205,Trichloroethene (TCE),2014,5.0,nondetect
7205,Vinyl chloride,2010,5.0,nondetect
7205,Vinyl chloride,2011,5.0,nondetect
7205,Vinyl chloride,2012,5.0,nondetect
7205,Vinyl chloride,2013,5.0,nondetect
7205,Vinyl chloride,2014,5.0,nondetect
7205,Xylene,2010,15.0,nondetect
7205,Xylene,2011,15.0,nondetect
7205,Xylene,2012,15.0,nondetect
7205,Xylene,2013,10.0,nondetect
7205,Xylene,2014,10.0,nondetect
8106,Benzene,2010,5.0,nondetect
8106,Benzene,2011,5.0,nondetect
8106,Benzene,2012,5.0,nondetect
8106,Benzene,2013,5.0,nondetect
8106,Benzene,2014,5.0,nondetect
8106,Chlorobenzene,2010,5.0,nondetect
8106,Chlorobenzene,2011,5.0,nondetect
8106,Chlorobenzene,2012,5.0,nondetect
8106,Chlorobenzene,2013,5.0,nondetect
8106,Chlorobenzene,2014,5.0,nondetect
8106,Ethylbenzene,2010,5.0,nondetect
8106,Ethylbenzene,2011,5.0,nondetect
8106,Ethylbenzene,2012,5.0,nondetect
8106,Ethylbenzene,2013,5.0,nondetect
8106,Ethylbenzene,2014,5.0,nondetect
8106,Tetrachloroethene (PCE),2010,5.0,nondetect
8106,Tetrachloroethene (PCE),2011,5.0,nondetect
8106,Tetrachloroethene (PCE),2012,5.0,nondetect
8106,Tetrachloroethene (PCE),2013,5.0,nondetect
8106,Tetrachloroethene (PCE),2014,5.0,nondetect
8106,Toluene,2010,5.0,nondetect
8106,Toluene,2011,5.0,nondetect
8106,Toluene,2012,5.0,nondetect
8106,Toluene,2013,5.0,nondetect
8106,Toluene,2014,5.0,nondetect
8106,Trichloroethene (TCE),2010,5.0,nondetect
8106,Trichloroethene (TCE),2011,5.0,nondetect
8106,Trichloroethene (TCE),2012,5.0,nondetect
8106,Trichloroethene (TCE),2013,5.0,nondetect
8106,Trichloroethene (TCE),2014,5.0,nondetect
8106,Vinyl chloride,2010,5.0,nondetect
8106,Vinyl chloride,2011,5.0,nondetect
8106,Vinyl chloride,2012,5.0,nondetect
8106,Vinyl chloride,2013,5.0,nondetect
8106,Vinyl chloride,2014,5.0,nondetect
8106,Xylene,2010,15.0,nondetect
8106,Xylene,2011,15.0,nondetect
8106,Xylene,2012,15.0,nondetect
8106,Xylene,2013,10.0,nondetect
8106,Xylene,2014,10.0,nondetect
8110,Benzene,2011,5.0,nondetect
8110,Chlorobenzene,2011,5.0,nondetect
8110,Ethylbenzene,2011,5.0,nondetect
8110,Tetrachloroethene (PCE),2011,5.0,nondetect
8110,Toluene,2011,5.0,nondetect
8110,Trichloroethene (TCE),2011,5.0,nondetect
8110,Vinyl chloride,2011,5.0,nondetect
8110,Xylene,2011,15.0,nondetect
8115,Benzene,2010,5.0,nondetect
8115,Benzene,2012,5.0,nondetect
8115,Benzene,2014,5.0,nondetect
8115,Chlorobenzene,2010,5.0,nondetect
8115,Chlorobenzene,2012,5.0,nondetect
8115,Chlorobenzene,2014,5.0,nondetect
8115,Ethylbenzene,2010,5.0,nondetect
8115,Ethylbenzene,2012,5.0,nondetect
8115,Ethylbenzene,2014,5.0,nondetect
8115,Tetrachloroethene (PCE),2010,5.0,nondetect
8115,Tetrachloroethene (PCE),2012,5.0,nondetect
8115,Tetrachloroethene (PCE),2014,5.0,nondetect
8115,Toluene,2010,5.0,nondetect
8115,Toluene,2012,5.0,nondetect
8115,Toluene,2014,5.0,nondetect
8115,Trichloroethene (TCE),2010,5.0,nondetect
8115,Trichloroethene (TCE),2012,5.0,nondetect
8115,Trichloroethene (TCE),2014,5.0,nondetect
8115,Vinyl chloride,2010,5.0,nondetect
8115,Vinyl chloride,2012,5.0,nondetect
8115,Vinyl chloride,2014,5.0,nondetect
8115,Xylene,2010,15.0,nondetect
8115,Xylene,2012,15.0,nondetect
8115,Xylene,2014,10.0,nondetect
8120,Benzene,2011,5.0,nondetect
8120,Chlorobenzene,2011,5.0,nondetect
8120,Ethylbenzene,2011,5.0,nondetect
8120,Tetrachloroethene (PCE),2011,5.0,nondetect
8120,Toluene,2011,5.0,nondetect
8120,Trichloroethene (TCE),2011,5.0,nondetect
8120,Vinyl chloride,2011,5.0,nondetect
8120,Xylene,2011,15.0,nondetect
8125,Benzene,2010,5.0,nondetect
8125,Benzene,2012,5.0,nondetect
8125,Benzene,2014,5.0,nondetect
8125,Chlorobenzene,2010,5.0,nondetect
8125,Chlorobenzene,2012,5.0,nondetect
8125,Chlorobenzene,2014,5.0,nondetect
8125,Ethylbenzene,2010,5.0,nondetect
8125,Ethylbenzene,2012,5.0,nondetect
8125,Ethylbenzene,2014,5.0,nondetect
8125,Tetrachloroethene (PCE),2010,5.0,nondetect
8125,Tetrachloroethene (PCE),2012,5.0,nondetect
8125,Tetrachloroethene (PCE),2014,5.0,nondetect
8125,Toluene,2010,5.0,nondetect
8125,Toluene,2012,5.0,nondetect
8125,Toluene,2014,5.0,nondetect
8125,Trichloroethene (TCE),2010,5.0,nondetect
8125,Trichloroethene (TCE),2012,5.0,nondetect
8125,Trichloroethene (TCE),2014,5.0,nondetect
8125,Vinyl chloride,2010,5.0,nondetect
8125,Vinyl chloride,2012,5.0,nondetect
8125,Vinyl chloride,2014,5.0,nondetect
8125,Xylene,2010,15.0,nondetect
8125,Xylene,2012,15.0,nondetect
8125,Xylene,2014,10.0,nondetect
8130,Benzene,2011,5.0,nondetect
8130,Chlorobenzene,2011,5.0,nondetect
8130,Ethylbenzene,2011,5.0,nondetect
8130,Tetrachloroethene (PCE),2011,5.0,nondetect
8130,Toluene,2011,5.0,nondetect
8130,Trichloroethene (TCE),2011,5.0,nondetect
8130,Vinyl chloride,2011,5.0,nondetect
8130,Xylene,2011,15.0,nondetect
8140,Benzene,2011,5.0,nondetect
8140,Chlorobenzene,2011,5.0,nondetect
8140,Ethylbenzene,2011,5.0,nondetect
8140,Tetrachloroethene (PCE),2011,5.0,nondetect
8140,Toluene,2011,5.0,nondetect
8140,Trichloroethene (TCE),2011,5.0,nondetect
8140,Vinyl chloride,2011,5.0,nondetect
8140,Xylene,2011,15.0,nondetect
8210,Benzene,2010,5.0,nondetect
8210,Benzene,2011,5.0,nondetect
8210,Benzene,2012,5.0,nondetect
8210,Benzene,2013,5.0,nondetect
8210,Benzene,2014,5.0,nondetect
8210,Chlorobenzene,2010,5.0,nondetect
8210,Chlorobenzene,2011,5.0,nondetect
8210,Chlorobenzene,2012,5.0,nondetect
8210,Chlorobenzene,2013,5.0,nondetect
8210,Chlorobenzene,2014,5.0,nondetect
8210,Ethylbenzene,2010,5.0,nondetect
8210,Ethylbenzene,2011,5.0,nondetect
8210,Ethylbenzene,2012,5.0,nondetect
8210,Ethylbenzene,2013,5.0,nondetect
8210,Ethylbenzene,2014,5.0,nondetect
8210,Tetrachloroethene (PCE),2010,5.0,nondetect
8210,Tetrachloroethene (PCE),2011,5.0,nondetect
8210,Tetrachloroethene (PCE),2012,5.0,nondetect
8210,Tetrachloroethene (PCE),2013,5.0,nondetect
8210,Tetrachloroethene (PCE),2014,5.0,nondetect
8210,Toluene,2010,5.0,nondetect
8210,Toluene,2011,5.0,nondetect
8210,Toluene,2012,5.0,nondetect
8210,Toluene,2013,5.0,nondetect
8210,Toluene,2014,5.0,nondetect
8210,Trichloroethene (TCE),2010,5.0,nondetect
8210,Trichloroethene (TCE),2011,5.0,nondetect
8210,Trichloroethene (TCE),2012,5.0,nondetect
8210,Trichloroethene (TCE),2013,5.0,nondetect
8210,Trichloroethene (TCE),2014,5.0,nondetect
8210,Vinyl chloride,2010,5.0,nondetect
8210,Vinyl chloride,2011,5.0,nondetect
8210,Vinyl chloride,2012,5.0,nondetect
8210,Vinyl chloride,2013,5.0,nondetect
8210,Vinyl chloride,2014,5.0,nondetect
8210,Xylene,2010,15.0,nondetect
8210,Xylene,2011,15.0,nondetect
8210,Xylene,2012,15.0,nondetect
8210,Xylene,2013,10.0,nondetect
8210,Xylene,2014,10.0,nondetect
9105,Benzene,2010,5.0,nondetect
9105,Benzene,2012,5.0,nondetect
9105,Benzene,2014,5.0,nondetect
9105,Chlorobenzene,2010,5.0,nondetect
9105,Chlorobenzene,2012,5.0,nondetect
9105,Chlorobenzene,2014,5.0,nondetect
9105,Ethylbenzene,2010,5.0,nondetect
9105,Ethylbenzene,2012,5.0,nondetect
9105,Ethylbenzene,2014,5.0,nondetect
9105,Tetrachloroethene (PCE),2010,5.0,nondetect
9105,Tetrachloroethene (PCE),2012,5.0,nondetect
9105,Tetrachloroethene (PCE),2014,5.0,nondetect
9105,Toluene,2010,5.0,nondetect
9105,Toluene,2012,5.0,nondetect
9105,Toluene,2014,5.0,nondetect
9105,Trichloroethene (TCE),2010,5.0,nondetect
9105,Trichloroethene (TCE),2012,5.0,nondetect
9105,Trichloroethene (TCE),2014,5.0,nondetect
9105,Vinyl chloride,2010,5.0,nondetect
9105,Vinyl chloride,2012,5.0,nondetect
9105,Vinyl chloride,2014,5.0,nondetect
9105,Xylene,2010,15.0,nondetect
9105,Xylene,2012,15.0,nondetect
9105,Xylene,2014,10.0,nondetect
9110,Benzene,2011,5.0,nondetect
9110,Chlorobenzene,2011,5.0,nondetect
9110,Ethylbenzene,2011,5.0,nondetect
9110,Tetrachloroethene (PCE),2011,5.0,nondetect
9110,Toluene,2011,5.0,nondetect
9110,Trichloroethene (TCE),2011,5.0,nondetect
9110,Vinyl chloride,2011,5.0,nondetect
9110,Xylene,2011,15.0,nondetect
9113,Benzene,2010,5.0,nondetect
9113,Benzene,2012,5.0,nondetect
9113,Benzene,2014,5.0,nondetect
9113,Chlorobenzene,2010,5.0,nondetect
9113,Chlorobenzene,2012,5.0,nondetect
9113,Chlorobenzene,2014,5.0,nondetect
9113,Ethylbenzene,2010,5.0,nondetect
9113,Ethylbenzene,2012,5.0,nondetect
9113,Ethylbenzene,2014,5.0,nondetect
9113,Tetrachloroethene (PCE),2010,5.0,nondetect
9113,Tetrachloroethene (PCE),2012,5.0,nondetect
9113,Tetrachloroethene (PCE),2014,5.0,nondetect
9113,Toluene,2010,5.0,nondetect
9113,Toluene,2012,5.0,nondetect
9113,Toluene,2014,5.0,nondetect
9113,Trichloroethene (TCE),2010,5.0,nondetect
9113,Trichloroethene (TCE),2012,5.0,nondetect
9113,Trichloroethene (TCE),2014,5.0,nondetect
9113,Vinyl chloride,2010,5.0,nondetect
9113,Vinyl chloride,2012,5.0,nondetect
9113,Vinyl chloride,2014,5.0,nondetect
9113,Xylene,2010,15.0,nondetect
9113,Xylene,2012,15.0,nondetect
9113,Xylene,2014,10.0,nondetect
9115,Benzene,2011,5.0,nondetect
9115,Chlorobenzene,2011,5.0,nondetect
9115,Ethylbenzene,2011,5.0,nondetect
9115,Tetrachloroethene (PCE),2011,5.0,nondetect
9115,Toluene,2011,5.0,nondetect
9115,Trichloroethene (TCE),2011,5.0,nondetect
9115,Vinyl chloride,2011,5.0,nondetect
9115,Xylene,2011,15.0,nondetect
9118,Benzene,2010,5.0,nondetect
9118,Benzene,2012,5.0,nondetect
9118,Benzene,2014,5.0,nondetect
9118,Chlorobenzene,2010,5.0,nondetect
9118,Chlorobenzene,2012,5.0,nondetect
9118,Chlorobenzene,2014,5.0,nondetect
9118,Ethylbenzene,2010,5.0,nondetect
9118,Ethylbenzene,2012,5.0,nondetect
9118,Ethylbenzene,2014,5.0,nondetect
9118,Tetrachloroethene (PCE),2010,5.0,nondetect
9118,Tetrachloroethene (PCE),2012,5.0,nondetect
9118,Tetrachloroethene (PCE),2014,5.0,nondetect
9118,Toluene,2010,5.0,nondetect
9118,Toluene,2012,5.0,nondetect
9118,Toluene,2014,5.0,nondetect
9118,Trichloroethene (TCE),2010,5.0,nondetect
9118,Trichloroethene (TCE),2012,5.0,nondetect
9118,Trichloroethene (TCE),2014,5.0,nondetect
9118,Vinyl chloride,2010,5.0,nondetect
9118,Vinyl chloride,2012,5.0,nondetect
9118,Vinyl chloride,2014,5.0,nondetect
9118,Xylene,2010,15.0,nondetect
9118,Xylene,2012,15.0,nondetect
9118,Xylene,2014,10.0,nondetect
9120,Benzene,2011,5.0,nondetect
9120,Chlorobenzene,2011,5.0,nondetect
9120,Ethylbenzene,2011,5.0,nondetect
9120,Tetrachloroethene (PCE),2011,5.0,nondetect
9120,Toluene,2011,5.0,nondetect
9120,Trichloroethene (TCE),2011,5.0,nondetect
9120,Vinyl chloride,2011,5.0,nondetect
9120,Xylene,2011,15.0,nondetect
9125,Benzene,2011,5.0,nondetect
9125,Chlorobenzene,2011,5.0,nondetect
9125,Ethylbenzene,2011,5.0,nondetect
9125,Tetrachloroethene (PCE),2011,5.0,nondetect
9125,Toluene,2011,5.0,nondetect
9125,Trichloroethene (TCE),2011,5.0,nondetect
9125,Vinyl chloride,2011,5.0,nondetect
9125,Xylene,2011,15.0,nondetect
9130,Benzene,2011,5.0,nondetect
9130,Chlorobenzene,2011,5.0,nondetect
9130,Ethylbenzene,2011,5.0,nondetect
9130,Tetrachloroethene (PCE),2011,5.0,nondetect
9130,Toluene,2011,5.0,nondetect
9130,Trichloroethene (TCE),2011,5.0,nondetect
9130,Vinyl chloride,2011,5.0,nondetect
9130,Xylene,2011,15.0,nondetect
9140,Benzene,2011,5.0,nondetect
9140,Chlorobenzene,2011,5.0,nondetect
9140,Ethylbenzene,2011,5.0,nondetect
9140,Tetrachloroethene (PCE),2011,5.0,nondetect
9140,Toluene,2011,5.0,nondetect
9140,Trichloroethene (TCE),2011,5.0,nondetect
9140,Vinyl chloride,2011,5.0,nondetect
9140,Xylene,2011,15.0,nondetect
9205,Benzene,2010,5.0,nondetect
9205,Benzene,2011,5.0,nondetect
9205,Benzene,2012,5.0,nondetect
9205,Benzene,2013,5.0,nondetect
9205,Chlorobenzene,2010,5.0,nondetect
9205,Chlorobenzene,2011,5.0,nondetect
9205,Chlorobenzene,2012,5.0,nondetect
9205,Chlorobenzene,2013,5.0,nondetect
9205,Ethylbenzene,2010,5.0,nondetect
9205,Ethylbenzene,2011,5.0,nondetect
9205,Ethylbenzene,2012,5.0,nondetect
9205,Ethylbenzene,2013,5.0,nondetect
9205,Tetrachloroethene (PCE),2010,5.0,nondetect
9205,Tetrachloroethene (PCE),2011,5.0,nondetect
9205,Tetrachloroethene (PCE),2012,5.0,nondetect
9205,Tetrachloroethene (PCE),2013,5.0,nondetect
9205,Toluene,2010,5.0,nondetect
9205,Toluene,2011,5.0,nondetect
9205,Toluene,2012,5.0,nondetect
9205,Toluene,2013,5.0,nondetect
9205,Trichloroethene (TCE),2010,5.0,nondetect
9205,Trichloroethene (TCE),2011,5.0,nondetect
9205,Trichloroethene (TCE),2012,5.0,nondetect
9205,Trichloroethene (TCE),2013,5.0,nondetect
9205,Vinyl chloride,2010,5.0,nondetect
9205,Vinyl chloride,2011,5.0,nondetect
9205,Vinyl chloride,2012,5.0,nondetect
9205,Vinyl chloride,2013,5.0,nondetect
9205,Xylene,2010,15.0,nondetect
9205,Xylene,2011,15.0,nondetect
9205,Xylene,2012,15.0,nondetect
9205,Xylene,2013,10.0,nondetect
9210,Benzene,2010,5.0,nondetect
9210,Benzene,2011,5.0,nondetect
9210,Benzene,2012,5.0,nondetect
9210,Chlorobenzene,2010,5.0,nondetect
9210,Chlorobenzene,2011,5.0,nondetect
9210,Chlorobenzene,2012,5.0,nondetect
9210,Ethylbenzene,2010,5.0,nondetect
9210,Ethylbenzene,2011,5.0,nondetect
9210,Ethylbenzene,2012,5.0,nondetect
9210,Tetrachloroethene (PCE),2010,5.0,nondetect
9210,Tetrachloroethene (PCE),2011,5.0,nondetect
9210,Tetrachloroethene (PCE),2012,5.0,nondetect
9210,Toluene,2010,5.0,nondetect
9210,Toluene,2011,5.0,nondetect
9210,Toluene,2012,5.0,nondetect
9210,Trichloroethene (TCE),2010,5.0,nondetect
9210,Trichloroethene (TCE),2011,5.0,nondetect
9210,Trichloroethene (TCE),2012,5.0,nondetect
9210,Vinyl chloride,2010,5.0,nondetect
9210,Vinyl chloride,2011,5.0,nondetect
9210,Vinyl chloride,2012,5.0,nondetect
9210,Xylene,2010,15.0,nondetect
9210,Xylene,2011,15.0,nondetect
9210,Xylene,2012,15.0,nondetect
MW-01,Benzene,2012,5.0,nondetect
MW-01,Chlorobenzene,2012,5.0,nondetect
MW-01,Ethylbenzene,2012,5.0,nondetect
MW-01,Tetrachloroethene (PCE),2012,5.0,nondetect
MW-01,Toluene,2012,5.0,nondetect
MW-01,Trichloroethene (TCE),2012,5.0,nondetect
MW-01,Vinyl chloride,2012,5.0,nondetect
MW-01,Xylene,2012,15.0,nondetect
MW-02,Benzene,2012,5.0,nondetect
MW-02,Chlorobenzene,2012,5.0,nondetect
MW-02,Ethylbenzene,2012,5.0,nondetect
MW-02,Tetrachloroethene (PCE),2012,5.0,nondetect
MW-02,Toluene,2012,5.0,nondetect
MW-02,Trichloroethene (TCE),2012,5.0,nondetect
MW-02,Vinyl chloride,2012,5.0,nondetect
MW-02,Xylene,2012,15.0,nondetect
